Latitude;Longitude;Bank;Street/City;City/Street;Valid_To_Date;Avg_Weekly_Transactions
50.072238;14.5424077;Poštovní spoøitelna;Nákupní 389/2;Praha 10;2017-06-05;236820
50.7287702;15.4508138;Poštovní spoøitelna;Horní Rokytnice 495;Rokytnice nad Jizerou;2017-06-05;350028
50.6593905;14.04255;Poštovní spoøitelna;Hradištì 96/6;Ústí nad Labem;2017-06-05;271530
50.3532202;13.8158991;Poštovní spoøitelna;Václava Majera 2898;Louny;2017-06-05;283550
49.7422;13.5970402;Poštovní spoøitelna;Masarykovo námìstí 95;Rokycany;2017-06-05;242900
50.431245;14.9060555;Poštovní spoøitelna;Na Radouèi 1120;Mladá Boleslav;2017-06-05;832860
49.1932761;16.6069739;Poštovní spoøitelna;Meèová 695/2;Brno;2017-06-05;239424
50.1049994;14.2676247;Poštovní spoøitelna;Schengenská 279/2;Praha 6;2017-06-05;271920
50.4956191;13.0323477;Poštovní spoøitelna;námìstí T.G.Masaryka 759/1;Vejprty;2017-06-05;401940
50.099815;14.4243219;Poštovní spoøitelna;Ovenecká 381/19;Praha 7;2017-06-05;219960
49.59079;17.2774511;Poštovní spoøitelna;Jeremenkova 1211/40b;Olomouc;2017-06-05;277380
49.7433636;13.3757928;Poštovní spoøitelna;Americká 1981/24;Plzeò;2017-06-05;307360
48.7375888;14.4900294;Poštovní spoøitelna;Linecká 434;Kaplice;2017-06-05;51012
49.23777;15.070313;Poštovní spoøitelna;Na hlinìnce 457;Nová Vèelnice;2017-06-05;213920
49.594465;17.2510058;Poštovní spoøitelna;Horní námìstí 366/6;Olomouc;2017-06-05;301650
50.0720416;14.4045366;Poštovní spoøitelna;Lidická 66/43;Praha 5;2017-06-05;299840
50.1449189;14.1002094;Poštovní spoøitelna;Osvobozenıch politickıch vìzòù 339;Kladno;2017-06-05;78216
49.9756638;14.3936002;Poštovní spoøitelna;Zbraslavské námìstí 461;Praha 5;2017-06-05;234270
49.3088566;14.1518063;Poštovní spoøitelna;ikova tøída 270/2;Písek;2017-06-05;349300
49.594465;17.2510058;Poštovní spoøitelna;Horní námìstí 366/6;Olomouc;2017-06-05;435834
50.562255;15.918045;Poštovní spoøitelna;Na Struze 30;Trutnov;2017-06-05;229050
50.0747919;14.35432;Poštovní spoøitelna;Roentgenova 37/2;Praha 5;2017-06-05;152040
50.075127;14.429654;Poštovní spoøitelna;I.P. Pavlova 1789/5;Praha 2;2017-06-05;307200
50.5334825;14.1347622;Poštovní spoøitelna;Dlouhá 212/8;Litomìøice;2017-06-05;321030
50.7414736;15.0490747;Poštovní spoøitelna;Èeské mládee 456/26a;Liberec;2017-06-05;156475
50.03493;15.770301;Poštovní spoøitelna;Tøída 17. listopadu 408;Pardubice;2017-06-05;248160
50.0437738;14.4490936;Poštovní spoøitelna;Budìjovická 1667/64;Praha 4;2017-06-05;235080
50.2196611;12.1918361;Poštovní spoøitelna;Hlavní 291/75;Aš;2017-06-05;173025
49.2294975;17.6621188;Poštovní spoøitelna;Tyršovo nábøeí 5496;Zlín;2017-06-05;386046
49.373543;15.703828;Poštovní spoøitelna;námìstí 9. kvìtna 128;Luka nad Jihlavou;2017-06-05;65212
48.9757211;14.475383;Poštovní spoøitelna;Hroznová 63/1;Èeské Budìjovice;2017-06-05;75060
50.0988303;14.3962;Poštovní spoøitelna;Kafkova 102/19;Praha 6;2017-06-05;302085
50.0998372;14.4228211;Poštovní spoøitelna;Milady Horákové 383/ 81;Praha 7;2017-06-05;327950
49.4540291;17.4497522;Poštovní spoøitelna;Kratochvílova 147/5;Pøerov;2017-06-05;68848
50.0670197;15.9861;Poštovní spoøitelna;námìstí T. G. Masaryka 16;Holice;2017-06-05;296100
50.1225772;14.45556;Poštovní spoøitelna;Ke Stírce 242/50;Praha 8;2017-06-05;136120
49.5551853;15.9369944;Poštovní spoøitelna;Chelèického 2376/7;ïár nad Sázavou;2017-06-05;200360
50.7370511;15.2474077;Poštovní spoøitelna;Hlavní 824;Smrovka;2017-06-05;276220
48.9168127;17.0993747;Poštovní spoøitelna;U zdravotního støediska 1649;Dubòany;2017-06-05;595431
50.075916;12.368771;Poštovní spoøitelna;Kubelíkova 4;Cheb;2017-06-05;74160
49.5269966;12.9436416;Poštovní spoøitelna;Pivovarská 219;Horšovskı Tın;2017-06-05;38150
48.6398944;14.2256594;Poštovní spoøitelna;è.p. 87;Lipno nad Vltavou;2017-06-05;192210
49.7529122;13.0064783;Poštovní spoøitelna;Masarykovo námìstí 437;Støíbro;2017-06-05;422500
50.0925783;14.4524188;Poštovní spoøitelna;Thámova 181/20;Praha 8;2017-06-05;151928
50.0448325;14.4486747;Poštovní spoøitelna;Olbrachtova 1946/64;Praha 4;2017-06-05;45696
49.1622658;16.6393019;Poštovní spoøitelna;Kaštanová 506/50;Brno;2017-06-05;56686
49.860363;18.5396622;Poštovní spoøitelna;tø. Osvobození 1679/25;Karviná;2017-06-05;232920
50.2006647;15.8265552;Poštovní spoøitelna;Sokolská 581;Hradec Králové;2017-06-05;426330
50.0772966;14.4538711;Poštovní spoøitelna;Vinohradská 89/90;Praha 3;2017-06-05;395560
50.0531844;14.2962138;Poštovní spoøitelna;Sárská 133/5;Praha 5;2017-06-05;359600
50.2304488;14.0865625;Poštovní spoøitelna;Masarykovo námìstí 1/7;Slanı;2017-06-05;405972
50.5353288;14.1322597;Poštovní spoøitelna;Okruní 81/15;Litomìøice;2017-06-05;271530
49.9795788;13.4867522;Poštovní spoøitelna;Masarykovo námìstí 93;Kralovice;2017-06-05;224760
50.6310505;15.7809536;Poštovní spoøitelna;námìstí Svobody 1;Janské Láznì;2017-06-05;37919
50.5998925;13.6123363;Poštovní spoøitelna;Rooseveltova 2148;Litvínov;2017-06-05;93950
49.5489163;18.3369613;Poštovní spoøitelna;è.p. 643;Èeladná;2017-06-05;273920
49.7556961;18.0138419;Poštovní spoøitelna;Mìstskı kopec 1138/3;Bílovec;2017-06-05;297885
50.08369;12.8390019;Poštovní spoøitelna;námìstí 5. kvìtna 181;Beèov nad Teplou;2017-06-05;210770
49.1831847;15.4562647;Poštovní spoøitelna;Svatoanenská 338;Telè;2017-06-05;289520
50.2084641;12.7422308;Poštovní spoøitelna;Masarykova 502;Nové Sedlo;2017-06-05;584820
50.230188;12.8687872;Poštovní spoøitelna;T.G.Masaryka 951/32;Karlovy Vary;2017-06-05;440280
49.005;14.77364;Poštovní spoøitelna;Dukelská 134/I;Tøeboò;2017-06-05;353650
50.084278;14.4687002;Poštovní spoøitelna;Olšanská 38/9;Praha 3;2017-06-05;787500
49.7796038;18.4298083;Poštovní spoøitelna;námìstí Republiky 1521/1b;Havíøov;2017-06-05;160050
50.1996877;14.841558;Poštovní spoøitelna;Masarykova 1729;Lysá nad Labem;2017-06-05;436900
50.1316997;14.1161;Poštovní spoøitelna;Italská 2417;Kladno;2017-06-05;180450
50.351358;14.4780433;Poštovní spoøitelna;námìstí Karla IV. 3359;Mìlník;2017-06-05;286125
50.5399661;14.541498;Poštovní spoøitelna;Školní 82;Dubá;2017-06-05;280440
49.1917391;16.6125938;Poštovní spoøitelna;Nádraní 2a;Brno;2017-06-05;171480
50.2288477;13.4090622;Poštovní spoøitelna;Masarykovo námìstí 887;Podboøany;2017-06-05;122256
50.562695;15.9095;Poštovní spoøitelna;Horská 888;Trutnov;2017-06-05;228555
50.2433852;12.7448588;Poštovní spoøitelna;Staromìstská 1156;Chodov u Karlovıch Varù;2017-06-05;50850
49.5929911;18.3576058;Poštovní spoøitelna;Hlavní 1485;Frıdlant nad Ostravicí;2017-06-05;139450
49.594465;17.2510058;Poštovní spoøitelna;Horní námìstí 366/6;Olomouc;2017-06-05;149436
50.7947061;15.14286;Poštovní spoøitelna;è.p. 545/1;Bedøichov;2017-06-05;371900
50.0582;15.7521061;Poštovní spoøitelna;Podìbradská 293;Pardubice;2017-06-05;562140
50.0773986;14.4887133;Poštovní spoøitelna;Vinohradská 3218/169;Praha 10;2017-06-05;194136
49.5874247;17.2579219;Poštovní spoøitelna;Polská 1201/1;Olomouc;2017-06-05;177750
50.05209;14.3355036;Poštovní spoøitelna;Pod Hranicí 1304/17;Praha 5;2017-06-05;332676
49.2973969;17.3943588;Poštovní spoøitelna;Riegrovo námìstí 182/20;Kromìøí;2017-06-05;283360
50.7659661;15.05282;Poštovní spoøitelna;1.máje 79/18;Liberec;2017-06-05;66222
50.6606997;14.0401;Poštovní spoøitelna;Mírové námìstí 1/1;Ústí nad Labem;2017-06-05;261664
49.3782872;14.7018644;Poštovní spoøitelna;námìstí Tomáše Bati 664;Sezimovo Ústí;2017-06-05;335745
50.076205;14.4044063;Poštovní spoøitelna;Arbesovo námìstí 257/7;Praha 5;2017-06-05;323960
49.7938113;14.6828275;Poštovní spoøitelna;Èervené vršky 2217;Benešov;2017-06-05;213264
49.7429988;13.3822508;Poštovní spoøitelna;Americká 2487/60;Plzeò;2017-06-05;184644
50.0448288;14.4486811;Poštovní spoøitelna;Olbrachtova 1946/64;Praha 4;2017-06-05;261135
50.4320511;15.3554888;Poštovní spoøitelna;Riegrova 1148;Jièín;2017-06-05;288690
49.7627022;15.9107161;Poštovní spoøitelna;Adámkova 1094;Hlinsko;2017-06-05;218200
49.231315;16.5704252;Poštovní spoøitelna;Kolejní 2;Brno;2017-06-05;276012
50.0260158;15.77962;Poštovní spoøitelna;S.K.Neumanna 2819;Pardubice;2017-06-05;341650
49.2234961;14.4205666;Poštovní spoøitelna;námìstí Míru 25;Tın nad Vltavou;2017-06-05;354465
49.57517;17.23087;Poštovní spoøitelna;Horní Lán 1196/9;Olomouc;2017-06-05;175100
50.0368686;15.7743538;Poštovní spoøitelna;tøída Míru 63;Pardubice;2017-06-05;226950
50.6996219;14.5409058;Poštovní spoøitelna;Šluknovská 3080;Èeská Lípa;2017-06-05;311220
50.562695;15.9095;Poštovní spoøitelna;Horská 888;Trutnov;2017-06-05;208450
49.0092869;14.000908;Poštovní spoøitelna;Krumlovská 1103;Prachatice;2017-06-05;216920
50.0613269;14.4096011;Poštovní spoøitelna;Nádraní 762/32;Praha 5;2017-06-05;360550
50.0705569;14.4043338;Poštovní spoøitelna;Bozdìchova 2/344;Praha 5;2017-06-05;184835
49.7703011;18.2480352;Poštovní spoøitelna;Horní 283/87;Ostrava;2017-06-05;299070
49.5587927;17.3054138;Poštovní spoøitelna;Olomoucká 90;Velkı Tınec 2;2017-06-05;235270
49.2552275;13.9150102;Poštovní spoøitelna;U Nádraí 81;Strakonice;2017-06-05;218225
49.5913238;12.7151588;Poštovní spoøitelna;Námìstí 200;Bìlá nad Radbuzou;2017-06-05;440064
49.2025105;17.5373352;Poštovní spoøitelna;Osvobození 1210;Otrokovice;2017-06-05;57204
50.7596052;15.048278;Poštovní spoøitelna;Nákladní 429/5;Liberec;2017-06-05;303000
49.5884019;17.2717622;Poštovní spoøitelna;Štursova 1124;Olomouc;2017-06-05;474264
49.9481991;15.6647858;Poštovní spoøitelna;Sokolská 268;Heømanùv Mìstec;2017-06-05;315280
49.6281141;16.711018;Poštovní spoøitelna;Brnìnská 559;Jevíèko;2017-06-05;293265
49.2889738;16.2258569;Poštovní spoøitelna;Masarykovo námìstí 81;Velká Bíteš;2017-06-05;181440
49.8970508;14.491975;Poštovní spoøitelna;Rudnıch dolù 502;Jílové u Prahy;2017-06-05;449600
50.1354486;14.5008494;Poštovní spoøitelna;Veselská 663;Praha 9;2017-06-05;272748
49.3908169;13.039868;Poštovní spoøitelna;námìstí 136;Kdynì;2017-06-05;294210
50.2409589;15.4902603;Poštovní spoøitelna;Masarykovo námìstí 17;Novı Bydov;2017-06-05;271140
50.0284441;15.2020972;Poštovní spoøitelna;Karlovo námìstí 71;Kolín;2017-06-05;197715
50.1367875;14.5024163;Poštovní spoøitelna;Veselská 663;Praha 9;2017-06-05;300240
49.7603311;16.6501311;Poštovní spoøitelna;Jiráskova 110;Moravská Tøebová;2017-06-05;316300
50.10856;14.27692;Poštovní spoøitelna;K letišti 1074/32;Praha 6;2017-06-05;412550
49.847313;18.1477394;Poštovní spoøitelna;Opavská 326/90;Ostrava;2017-06-05;438975
49.7705652;17.1226888;Poštovní spoøitelna;Masarykovo námìstí 2;Unièov;2017-06-05;369855
50.0730281;14.8596992;Poštovní spoøitelna;námìstí Arnošta z Pardubic 46;Èeskı Brod;2017-06-05;204040
49.5874247;17.2579219;Poštovní spoøitelna;Polská 1201/1;Olomouc;2017-06-05;180075
49.2468719;16.5825441;Poštovní spoøitelna;Kolaøíkova 1501/2;Brno;2017-06-05;290295
49.0043372;14.7661266;Poštovní spoøitelna;Na Sadech 6;Tøeboò;2017-06-05;247680
49.7204861;17.2900416;Poštovní spoøitelna;Obchodní 2554/1;Šternberk;2017-06-05;393975
49.3934555;13.2870405;Poštovní spoøitelna;Domalická 909;Klatovy;2017-06-05;376680
50.5154319;14.0526086;Poštovní spoøitelna;Osvoboditelù 1228;Lovosice;2017-06-05;58032
50.0755991;12.3736541;Poštovní spoøitelna;Svobody 25;Cheb;2017-06-05;209240
49.4710291;18.0919338;Poštovní spoøitelna;Hlavní 79;Zubøí;2017-06-05;511056
50.0916591;14.4402219;Poštovní spoøitelna;Sokolovská 394/17;Praha 8;2017-06-05;256384
49.7291402;17.2989627;Poštovní spoøitelna;Oblouková 2303/2;Šternberk;2017-06-05;291840
50.4952125;13.656785;Poštovní spoøitelna;Višòová 1008/1;Most;2017-06-05;213120
49.9829672;14.3618127;Poštovní spoøitelna;Horymírovo nám 1416/9;Praha 5;2017-06-05;439155
49.298738;14.470853;Poštovní spoøitelna;Libušina 170;Bechynì;2017-06-05;175350
49.22326;17.664133;Poštovní spoøitelna;Štefánikova 5293;Zlín;2017-06-05;235230
49.0680502;17.4648294;Poštovní spoøitelna;Všehrdova 487;Uherské Hradištì;2017-06-05;310160
49.2072958;16.1518022;Poštovní spoøitelna;Tøebíèská 973;Námìš nad Oslavou;2017-06-05;416100
50.0867353;14.3876547;Poštovní spoøitelna;Pohoøelec 137/18;Praha;2017-06-05;466200
50.103425;14.4497672;Poštovní spoøitelna;Komunardù 1130/25;Praha 7;2017-06-05;489888
49.7805252;18.2512394;Poštovní spoøitelna;Bohumíra Èetyny 1047/12;Ostrava;2017-06-05;329760
49.0014177;14.4508769;Poštovní spoøitelna;Èeské Vrbné 2327;Èeské Budìjovice;2017-06-05;481788
49.5279502;17.5931111;Poštovní spoøitelna;Hranická 1443;Lipník nad Beèvou;2017-06-05;194340
50.66602;15.0899327;Poštovní spoøitelna;nám. T.G.Masaryka 1;Hodkovice nad Mohelkou;2017-06-05;249550
50.5868622;15.157258;Poštovní spoøitelna;námìstí Èeského ráje 1;Turnov;2017-06-05;350055
48.9728786;14.4872519;Poštovní spoøitelna;Nádraní 1759;Èeské Budìjovice;2017-06-05;322520
50.0284158;15.2021016;Poštovní spoøitelna;Karlovo námìstí 71;Kolín;2017-06-05;48824
50.1231308;12.3466422;Poštovní spoøitelna;Lidická 445/8;Františkovy Láznì;2017-06-05;290370
49.1845616;16.4019286;Poštovní spoøitelna;Brnìnská 1247;Rosice u Brna;2017-06-05;364100
49.9332169;18.0134113;Poštovní spoøitelna;Opavská 954/61;Kravaøe;2017-06-05;277970
50.2273611;14.08887;Poštovní spoøitelna;Ouvalova 1844;Slanı;2017-06-05;132100
50.2182463;15.8309963;Poštovní spoøitelna;Akademika Bedrny 383/10a;Hradec Králové;2017-06-05;40440
49.26201;16.57908;Poštovní spoøitelna;Hradecká 408/40;Brno;2017-06-05;317345
49.2188005;15.8950136;Poštovní spoøitelna;Modøínová 1099;Tøebíè;2017-06-05;283320
49.169903;17.5063027;Poštovní spoøitelna;tøída Tomáše Bati 1541;Napajedla;2017-06-05;216270
50.088415;14.4005488;Poštovní spoøitelna;Nerudova 254/9;Praha 1;2017-06-05;236208
49.7429783;18.6228875;Poštovní spoøitelna;Nádraní 1166/2a;Èeskı Tìšín;2017-06-05;249550
49.1800755;16.5676872;Poštovní spoøitelna;Netroufalky 795/5;Brno;2017-06-05;314080
50.02637;14.43211;Poštovní spoøitelna;Novodvorská 1800/136;Praha 4;2017-06-05;135900
50.0883038;17.7011286;Poštovní spoøitelna;Øíèní okruh 4/14;Krnov;2017-06-05;435450
50.073483;14.405436;Poštovní spoøitelna;nám. 14. øíjna 642/17;Praha 5;2017-06-05;216200
49.59079;17.2774511;Poštovní spoøitelna;Jeremenkova 1211/40b;Olomouc;2017-06-05;273540
50.4598366;13.4167261;Poštovní spoøitelna;Chelèického 255/5;Chomutov;2017-06-05;344155
49.596585;18.0105819;Poštovní spoøitelna;Štefánikova 2086/12;Novı Jièín;2017-06-05;30755
50.0870519;16.4640441;Poštovní spoøitelna;Kostelní 85;amberk;2017-06-05;302260
50.0652453;14.3077608;Poštovní spoøitelna;Makovského 1179/2a;Praha;2017-06-05;231280
48.8003672;16.6315438;Poštovní spoøitelna;Republikánské obrany 916/7;Mikulov;2017-06-05;437445
49.1884961;16.6409342;Poštovní spoøitelna;Olomoucká 1257/118;Brno;2017-06-05;276390
50.1116938;14.3931144;Poštovní spoøitelna;Pod Paankou 2743/1b;Praha 6;2017-06-05;355000
49.0522222;14.4345722;Poštovní spoøitelna;Masarykova 40;Hluboká nad Vltavou;2017-06-05;338080
49.43301;15.22427;Poštovní spoøitelna;Svatovítské námìstí 126;Pelhøimov;2017-06-05;300060
50.640535;13.8011038;Poštovní spoøitelna;Skláøská 450;Teplice;2017-06-05;170180
49.574915;17.2288608;Poštovní spoøitelna;Kafkova 1223/8;Olomouc;2017-06-05;274656
48.8508111;17.12698;Poštovní spoøitelna;Národní tøída 1471/17;Hodonín;2017-06-05;329720
49.8973397;18.1876216;Poštovní spoøitelna;Mírové námìstí 12/12;Hluèín;2017-06-05;317925
49.6958158;18.1218558;Poštovní spoøitelna;Mošnov 401;Ostrava;2017-06-05;493200
50.0312041;14.52877;Poštovní spoøitelna;Arkalycká 758/2;Praha 4;2017-06-05;270135
50.1209569;14.287843;Poštovní spoøitelna;Ke Kopaninì 406;Tuchomìøice;2017-06-05;635976
50.0833091;14.4216863;Poštovní spoøitelna;Perlová 371/5;Praha 1;2017-06-05;66393
50.0285136;15.196785;Poštovní spoøitelna;námìstí Republiky 241;Kolín;2017-06-05;481000
50.000708;16.2238361;Poštovní spoøitelna;námìstí Tyršovo 298;Choceò;2017-06-05;240440
50.0359322;15.7706788;Poštovní spoøitelna;Masarykovo námìstí 172;Pardubice;2017-06-05;557685
50.7360227;15.1609458;Poštovní spoøitelna;elivského 5050;Jablonec nad Nisou;2017-06-05;423855
50.0066883;14.5772163;Poštovní spoøitelna;U Makra 130;Èestlice;2017-06-05;453150
50.1000027;14.3916836;Poštovní spoøitelna;Bánskobystrická 2080/11;Praha 6;2017-06-05;299370
49.1465244;16.6675033;Poštovní spoøitelna;Tuøanské námìstí 88/3;Brno;2017-06-05;53352
50.2128252;15.8168072;Poštovní spoøitelna;Bøetislavova 1622/1;Hradec Králové;2017-06-05;260748
49.937415;17.903865;Poštovní spoøitelna;Hrnèíøská 452/4;Opava;2017-06-05;350360
49.395723;13.2936738;Poštovní spoøitelna;námìstí Míru 154;Klatovy;2017-06-05;320500
49.5334616;14.8082141;Poštovní spoøitelna;ikovo námìstí 196;Mladá Voice;2017-06-05;805140
50.2389405;14.3077638;Poštovní spoøitelna;Nerudova 880/9;Kralupy nad Vltavou;2017-06-05;46480
50.42428;14.2588561;Poštovní spoøitelna;Husovo námìstí 69;Roudnice nad Labem;2017-06-05;197512
49.4023038;15.6016083;Poštovní spoøitelna;Bøezinova 4690/144;Jihlava;2017-06-05;271800
50.0775138;14.4876927;Poštovní spoøitelna;Vinohradská 167;Praha 10;2017-06-05;268236
50.2333711;12.8413502;Poštovní spoøitelna;Sokolovská 1019/148;Karlovy Vary;2017-06-05;463550
49.1972552;16.6056966;Poštovní spoøitelna;Èeská 28;Brno;2017-06-05;207960
50.0919058;13.16308;Poštovní spoøitelna;Velké námìstí 147;lutice;2017-06-05;267720
49.8279319;18.1614752;Poštovní spoøitelna;17. listopadu 1765/7;Ostrava;2017-06-05;493200
50.0559856;14.3753236;Poštovní spoøitelna;U Trezorky 921/2;Praha;2017-06-05;311600
50.1079219;14.2678019;Poštovní spoøitelna;Aviatická 1017/02;Praha 6;2017-06-05;57498
49.7423744;13.3926775;Poštovní spoøitelna;Guldenerova 2577/19;Plzeò;2017-06-05;170600
50.0558433;14.4703902;Poštovní spoøitelna;U Plynárny 1432/64;Praha 4;2017-06-05;153030
50.0833616;14.4277125;Poštovní spoøitelna;Jindøišská 909/14;Praha 1;2017-06-05;204160
50.0534858;14.2891397;Poštovní spoøitelna;Øevnická 121/1;Praha 5;2017-06-05;272556
50.0772966;14.4538711;Poštovní spoøitelna;Vinohradská 89/90;Praha 3;2017-06-05;389745
49.746553;18.6224186;Poštovní spoøitelna;Nádraní 42/4;Èeskı Tìšín;2017-06-05;377960
49.0534363;13.7734258;Poštovní spoøitelna;Pivovarská 66/30;Vimperk;2017-06-05;432750
49.217998;16.6216091;Poštovní spoøitelna;námìstí SNP 1140/32;Brno;2017-06-05;291690
50.0531547;14.5175144;Poštovní spoøitelna;Švehlova 1391/32;Praha 10;2017-06-05;345465
49.7062988;17.0739013;Poštovní spoøitelna;Staromìstské nám. 1302;Litovel;2017-06-05;311350
49.8295653;18.2663728;Poštovní spoøitelna;28. øíjna 2663/150;Ostrava;2017-06-05;312165
49.5487841;17.7346075;Poštovní spoøitelna;Masarykovo námìstí 121;Hranice na Moravì;2017-06-05;584136
49.9749541;16.4053719;Poštovní spoøitelna;Polská 1308;Ústí nad Orlicí;2017-06-05;501714
49.6014991;15.5859375;Poštovní spoøitelna;Bìlohradská 3855;Havlíèkùv Brod;2017-06-05;236040
49.7276291;13.367688;Poštovní spoøitelna;Klatovská tøída 2524/127;Plzeò;2017-06-05;284940
